Recipe Name,Ingredients,Link
Khira Gaintha Recipe (Kheer Puli),"Rice flour, Water, Sugar, Milk, Salt, Cardamom Powder (Elaichi), Fresh coconut, Milk, Cashew nuts, Whole Almonds (Badam)",https://www.archanaskitchen.com/khira-gaintha-recipe-kheer-puli
Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),"Milk, Foxtail Millet, Saffron strands, Fresh coconut, Sugar, Dry Fruits",https://www.archanaskitchen.com/foxtail-millet-kheer-recipe
Black Currant Dates Kheer Recipe,"Dates, Black currant (dried), Poppy seeds, Jaggery, Ghee, Dry Fruits, Coconut milk, Rice flour",https://www.archanaskitchen.com/black-currant-dates-kheer-gluten-free-dry-fruit-pudding
Makki Ki Baked Mathri Recipe (Baked Cornmeal Flaky Biscuit),"Corn meal, Sesame seeds (Til seeds), Kasuri Methi (Dried Fenugreek Leaves), Oil, Whole Black Peppercorns, Salt, Water",https://www.archanaskitchen.com/makki-ki-baked-mathri-recipe-baked-cornmeal-flaky-biscuit
Baked Palak Ki Mathri Recipe (Baked Spinach Spicy Tea-Time Crackers),"Whole Wheat Flour, Sooji (Semolina/ Rava), Ghee, Ajwain (Carom seeds), Salt, Spinach Leaves (Palak)",https://www.archanaskitchen.com/baked-palak-ki-mathri-recipe-baked-spinach-spicy-tea-time-crackers
Mithi Mathri Recipe (Crispy Fried Sweet Fritters),"All Purpose Flour (Maida), Chiroti Rava, Salt, Ghee, Lukewarm Water, Water, Sugar, Cardamom Powder (Elaichi)",https://www.archanaskitchen.com/mithi-mathri-recipe-crispy-fried-sweet-fritters
Baked Mathri Recipe (Non Fried Tea Time Snack),"Whole Wheat Flour, Salt, Butter (Unsalted), Whole Black Peppercorns, Ajwain (Carom seeds), Chilled water",https://www.archanaskitchen.com/baked-mathri-recipe-a-delicious-north-indian-snack
कद्दू और नारियल के लड्डू रेसिपी - Pumpkin Coconut Ladoo (Recipe In Hindi),"कद्दू, नारियल पाउडर, केन शक्कर, जायफल, इलाइची पाउडर, घी",https://www.archanaskitchen.com/pumpkin-coconut-ladoo-recipe-in-hindi
पारंपरिक पंजीरी लड्डू (जन्माष्टमी पसादम) रेसिपी - Panjiri Ladoo (Recipe In Hindi),"सोंठ, जीरा, अजवाइन, धनिये के बीज, पूरी काली मिर्च, सौंफ, घी, शक्कर",https://www.archanaskitchen.com/panjiri-ladoo-recipe-in-hindi
सेब का हलवा रेसिपी - Apple Halwa (Recipe In Hindi),"सेब, घी, खोया, शक्कर, दूध, चकुंदर, इलाइची पाउडर, बादाम, अखरोट",https://www.archanaskitchen.com/apple-halwa-recipe-in-hindi
राजस्थानी हरे चने का हलवा रेसिपी - Rajasthani Hare Chane Ka Halwa (Recipe In Hindi),"हरे चने, शक्कर, घी, इलाइची, घी, पिस्ता, किसमिस",https://www.archanaskitchen.com/rajasthani-hare-chane-ka-halwa-recipe-in-hindi
ब्रेड हलवा रेसिपी - Bread Halwa (Recipe In Hindi),"ब्रेड, शक्कर, दूध, क्रीम, घी, इलाइची पाउडर, ड्राई फ्रूट्स, चंडी का वर्क",https://www.archanaskitchen.com/bread-halwa-recipe-in-hindi
Sooji Halwa Breakfast Bowl Recipe,"Sooji (Semolina/ Rava), Ghee, Cardamom Powder (Elaichi), Cane sugar, Cashew nuts, Whole Almonds (Badam), Mixed fruits",https://www.archanaskitchen.com/sooji-halwa-breakfast-bowl-recipe
Kerala Style Rice Halwa Recipe,"Rice flour, Jaggery, Coconut milk, Coconut milk, Cardamom Powder (Elaichi), Ghee, Cashew nuts",https://www.archanaskitchen.com/kerala-style-rice-halwa
Chocolate And Semolina Halwa Recipe,"Sooji (Semolina/ Rava), Cocoa Powder, Sugar, Ghee, Cardamom Powder (Elaichi), Hot water, Mixed nuts",https://www.archanaskitchen.com/chocolate-and-semolina-halwa-recipe
Thulli Recipe (Broken Wheat Halwa),"Broken Wheat (Dalia/ Godumai Rava), Water, Fennel seeds (Saunf), Cardamom Powder (Elaichi), Sugar, Ghee, Cashew nuts, Milk, Saffron strands",https://www.archanaskitchen.com/thulli-recipe-broken-wheat-halwa
Mukhadi Halwa Recipe (Semolina & All Purpose Flour Halwa),"Sooji (Semolina/ Rava), All Purpose Flour (Maida), Milk, Sugar, Ghee",https://www.archanaskitchen.com/mukhadi-halwa-recipe-semolina-all-purpose-flour-halwa
Rajasthani Hare Chane Ka Halwa Recipe (Choliya Halwa),"Fresh green chickpeas, Sugar, Ghee, Cardamom (Elaichi) Pods/Seeds, Ghee, Pistachios, Sultana Raisins",https://www.archanaskitchen.com/rajasthani-hare-chane-ka-halwa-recipe-choliya-halwa
Beetroot Halwa Recipe (With Vegan Option),"Beetroot, Ghee, Cardamom (Elaichi) Pods/Seeds, Almond Milk (Badam Milk), Pistachios, Dates",https://www.archanaskitchen.com/beetroot-halwa-recipe-with-vegan-option
Vegan Carrot Halwa Ice Cream Recipe,"Carrot (Gajjar), Coconut milk, Water, Cardamom Powder (Elaichi), Cashew nuts, Pistachios, Sugar, Vanilla Extract, Salt",https://www.archanaskitchen.com/vegan-carrot-halwa-ice-cream-recipe
WeetBix Halwa Recipe,"Weet bix, Palm sugar, Mixed nuts, Cardamom Powder (Elaichi), Ghee, Water, Saffron strands",https://www.archanaskitchen.com/weetbix-halwa-recipe
Singhare Atte Ka Halwa/Sheera Recipe (Water Chestnut Flour Halwa Recipe),"Singoda Flour (Water Chestnut), Sugar, Ghee, Water, Cardamom Powder (Elaichi), Cashew nuts",https://www.archanaskitchen.com/singhare-atte-ka-halwa-sheera-recipe-water-chestnut-flour-halwa
Ragi Halwa Recipe | Healthy Indian Sweet Made With Ragi,"Ragi Seeds, Jaggery, Cardamom Powder (Elaichi), Milk, Water, Cashew nuts, Ghee",https://www.archanaskitchen.com/ragi-halwa-recipe-healthy-indian-sweet-made-with-ragi
Wheat Rava Halwa Recipe,"Broken Wheat (Dalia/ Godumai Rava), Brown Sugar (Demerara Sugar), Jaggery, Ghee, Cardamom Powder (Elaichi)",https://www.archanaskitchen.com/wheat-rava-halwa-recipe
Pumpkin Halwa (Kaddu Ka Halwa) Recipe,"Kaddu (Parangikai/ Pumpkin), Sugar, Milk, Khoya (Mawa), Ghee, Whole Almonds (Badam), Sultana Raisins, Cashew nuts, Cardamom (Elaichi) Pods/Seeds",https://www.archanaskitchen.com/pumpkin-halwa-kaddu-ka-halwa-recipe
Sanjori Bread Recipe (Maharashtrian Sweet Flatbread Stuffed with Halwa),"Whole Wheat Flour, Salt, Ghee, Water, Broken Wheat (Dalia/ Godumai Rava), Cardamom Powder (Elaichi), Jaggery, Milk, Water, Ghee",https://www.archanaskitchen.com/sanjori-bread-recipe-maharashtrian-sweet-flatbread-stuffed-with-halwa
Goan Style Banana Halwa Recipe (Kelyacho Halwo),"Ripe Bananas, Sugar, Ghee, Cloves (Laung), Cardamom Powder (Elaichi)",https://www.archanaskitchen.com/goan-style-banana-halwa-recipe-kelyacho-halwo
Habshi Halwa Recipe,"Milk, Lemon Salt, White vinegar, All Purpose Flour (Maida), Ghee, Sugar, Cardamom Powder (Elaichi), Saffron strands, Cocoa Powder, Slivered Almonds (Badam)",https://www.archanaskitchen.com/habshi-halwa-recipe-spiced-milk-pudding
Choco Badam Barfi / Choco Almond Fudge Recipe,"Khoya (Mawa), Sugar, Almond Meal (Badam Powder), Cocoa Powder, Ghee",https://www.archanaskitchen.com/choco-badam-barfi-choco-almond-fudge-recipe
Shrikhand Vadi Recipe (Yogurt Barfi),"Hung Curd (Greek Yogurt), Sugar, Sugar, Saffron strands, Chironji, Ghee",https://www.archanaskitchen.com/shrikhand-vadi-yogurt-barfi
Red Kidney Beans Chocolate Barfi Recipe,"Rajma (Large Kidney Beans), Sugar, Ghee, Beetroot, Milk Powder, Cardamom Powder (Elaichi), Cocoa Powder, Vanilla Extract",https://www.archanaskitchen.com/red-kidney-beans-chocolate-barfi-recipe
No Bake Dragon Fruit Jam Tarts Recipe,"Dates, Digestive biscuit, Butter (Salted), Dragon fruit (Pitaya), Sugar, Lemon juice, Strawberries",https://www.archanaskitchen.com/no-bake-dragon-fruit-jam-tarts-recipe
Baked Chevdo Recipe (Chivda Mixture -Tea Time Snack),"Poha (Flattened rice), Sesame seeds (Til seeds), Curry leaves, Roasted Peanuts (Moongphali), Slivered Almonds (Badam), Sultana Raisins, Green Chillies, Turmeric powder (Haldi), Red Chilli powder, Asafoetida (hing), Sugar, Salt, Oil",https://www.archanaskitchen.com/baked-chevdo-chivda-a-crunchy-tea-time-snack
Khara Obbattu Recipe (Bread Stuffed With Spicy Potato Mixture Recipe),"Whole Wheat Flour, All Purpose Flour (Maida), Sooji (Semolina/ Rava), Curd (Dahi / Yogurt), Turmeric powder (Haldi), Salt, Oil, Potatoes (Aloo), Cumin seeds (Jeera), Onion, Garlic, Ginger, Green Chillies, Curry leaves, Coriander (Dhania) Leaves, Red Chilli powder, Turmeric powder (Haldi), Salt, Oil",https://www.archanaskitchen.com/kara-obbattu-recipe-bread-stuffed-with-spicy-potato-mixture-recipe
Strawberry And Sooji Halwa Recipe,"Sooji (Semolina/ Rava), Strawberry Compote, Ghee, Cardamom Powder (Elaichi), Sugar, Hot water, Mixed nuts",https://www.archanaskitchen.com/strawberry-and-sooji-halwa-recipe
Saffron Milk Masala Recipe,"Whole Almonds (Badam), Pistachios, Chironji, Cardamom (Elaichi) Pods/Seeds, Sugar, Nutmeg powder, Saffron strands",https://www.archanaskitchen.com/saffron-milk-masala-recipe
गाजर और बीन्स का पोरियल रेसिपी - Carrot and Beans Poriyal (Recipe In Hindi),"हरा बीन्स, गाजर, राइ, सफेद उरद दाल (split), हींग, हल्दी पाउडर, कढ़ी पत्ता, तेल, नमक, नारियल",https://www.archanaskitchen.com/carrot-and-beans-poriyal-recipe-in-hindi
शिमला मिर्च और मशरुम की सब्ज़ी रेसिपी - Pepper Mushroom Stir Fry (Recipe In Hindi),"बटन मशरुम, हरी मिर्च, शिमला मिर्च (हरी), अदरक, काली मिर्च पाउडर, हल्दी पाउडर, गरम मसाला पाउडर, नमक, पूरी काली मिर्च, हरा धनिया, तेल",https://www.archanaskitchen.com/pepper-mushroom-stir-fry-recipe-in-hindi
बेसन अरबी रोस्ट रेसिपी - Besan Arbi Roast (Recipe In Hindi),"अरबी, बेसन, लाल मिर्च पाउडर, धनिया पाउडर, हल्दी पाउडर, अमचूर पाउडर, जीरा पाउडर, नमक, हींग, तेल, तेल, जीरा, अजवाइन, हरी मिर्च, निम्बू का रस, हरा धनिया",https://www.archanaskitchen.com/besan-arbi-roast-recipe-in-hindi
पंजाबी साबुत मूंग की दाल रेसिपी - Punjabi Sabut Moong Ki Dal (Recipe In Hindi),"हरी मूंग दाल, प्याज, टमाटर, अदरक, लहसुन, हरी मिर्च, तेल, जीरा, गरम मसाला पाउडर, नमक, हल्दी पाउडर, घी, कश्मीरी लाल मिर्च पाउडर, हरा धनिया",https://www.archanaskitchen.com/punjabi-sabut-moong-ki-dal-recipe-in-hindi
Vegan Black Beans Stuffed Paratha Recipe,"Whole Wheat Flour, All Purpose Flour (Maida), Salt, Black Eyed Beans (Lobia), Red Chilli powder, Garam masala powder, Cumin seeds (Jeera), Salt, Oil",https://www.archanaskitchen.com/vegan-black-beans-stuffed-paratha-recipe
Gulachi Poli Recipe (Jaggery And Poppy Seeds Stuffed Paratha),"Whole Wheat Flour, Gram flour (besan), Oil, Salt, Jaggery, Sesame seeds (Til seeds), Poppy seeds, Gram flour (besan), Dry coconut (kopra), Cardamom Powder (Elaichi), Nutmeg powder, Milk, Ghee",https://www.archanaskitchen.com/gulachi-poli-recipe-jaggery-and-poppy-seeds-stuffed-paratha
फालगुनी दाल रेसिपी - Phalguni Dal (Recipe In Hindi),"मसूर दाल, हरा मटर, प्याज, टमाटर, अदरक, लहसुन, हरी मिर्च, हल्दी पाउडर, नमक, राइ, मेथी के दाने, जीरा, सौंफ, कलोंजी के बीज, गरम मसाला पाउडर, सरसों का तेल, हींग",https://www.archanaskitchen.com/phalguni-dal-recipe-in-hindi
Makka Cholam Sundal Recipe (Spicy Sweet Corn Recipe),"Sweet corn, Fresh coconut, Cumin powder (Jeera), Mustard seeds (Rai/ Kadugu), White Urad Dal (Split), Asafoetida (hing), Green Chillies, Dry Red Chilli, Curry leaves, Salt, Oil",https://www.archanaskitchen.com/makka-cholam-sundal-recipe-spicy-sweet-corn-recipe
Thengai Thogayal Recipe (Spicy and Tangy Coconut Chutney),"Fresh coconut, White Urad Dal (Split), Methi Seeds (Fenugreek Seeds), Dry Red Chillies, Curry leaves, Tamarind, Mustard seeds (Rai/ Kadugu), Dry Red Chillies, Curry leaves, Oil, Salt",https://www.archanaskitchen.com/thengai-thogayal-spicy-and-tangy-coconut-chutney
Thayir Vada Recipe (Spicy Fritter Soaked In Sweet Yogurt Recipe),"White Urad Dal (Whole), Green Chilli, Asafoetida (hing), Ginger, Salt, Curd (Dahi / Yogurt), Sugar, Fresh coconut, Salt, Mustard seeds (Rai/ Kadugu), White Urad Dal (Split), Dry Red Chilli, Curry leaves, Oil, Boondi, Coriander (Dhania) Leaves, Red Chilli powder, Boondi, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/thayir-vada-recipe-spicy-fritter-soked-in-sweet-yogurt-recipe
South Indian Onion Chutney Recipe,"Onions, Cumin seeds (Jeera), Black Urad Dal (Split), Tamarind Paste, Dry Red Chillies, Jaggery, Oil, Salt, Mustard seeds (Rai/ Kadugu), Curry leaves, Oil",https://www.archanaskitchen.com/south-indian-onion-chutney-recipe
How To Make Homemade Caramelised Onions,"Onions, Oil",https://www.archanaskitchen.com/how-to-caramelise-onions
Punjabi Style Moth Beans Dal Recipe (Matki),"Moth Dal (Matki), Onion, Tomato, Green Chilli, Ginger, Garlic, Cumin seeds (Jeera), Amchur (Dry Mango Powder), Garam masala powder, Red Chilli powder, Turmeric powder (Haldi), Salt, Oil, Green Chilli, Ginger",https://www.archanaskitchen.com/punjabi-style-moth-beans-dal-recipe-matki
भगारा पीठा रेसिपी - Baghara Pitha (Recipe In Hindi),"सफेद उरद दाल (split), मेथी के दाने, चावल का आटा, टमाटर, प्याज, हरी मिर्च, अदरक, कढ़ी पत्ता, हल्दी पाउडर, हींग, राइ, तेल, नमक",https://www.archanaskitchen.com/baghara-pitha-recipe-in-hindi
मुंग चीज कचौड़ी रेसिपी - Moong Cheese Kachori (Recipe In Hindi),"गेहूं का आटा, मैदा (ऑल पर्पस आटा), ओट्स, तेल, नमक, अंकुरित मूंग, शकरकंदी, मोज़रेला चीज़, नमक, चीली फलैक्स, मिक्स्ड हर्ब्स",https://www.archanaskitchen.com/moong-cheese-kachori-recipe-in-hindi
अनारदाना चटनी रेसिपी - Pomegranate Chutney (Recipe In Hindi),"अनार, शक्कर, अनार, गरम मसाला पाउडर, जीरा पाउडर, लाल मिर्च पाउडर, नमक",https://www.archanaskitchen.com/pomegranate-chutney-recipe-in-hindi
Soya Spring Rolls Recipe,"Spring Roll Wrappers, Carrot (Gajjar), Green beans (French Beans), Green peas (Matar), Cauliflower (gobi), Cabbage (Patta Gobi/ Muttaikose), Green Bell Pepper (Capsicum), Soy granules, Spring Onion Greens, Ginger, Garlic, Tofu, Sesame (Gingelly) Oil, Green Chillies, Soy sauce, White Wine Vinegar, Sugar, Salt, Black pepper powder, Oil, Corn flour",https://www.archanaskitchen.com/soya-spring-rolls-recipe
Hyderabad Soy Biryani Recipe With Vegetables & Palak,"Basmati rice, Water, Salt, Soy Chunks (Nuggets), Carrots (Gajjar), Green beans (French Beans), Green peas (Matar), Cauliflower (gobi), Green Bell Pepper (Capsicum), Potatoes (Aloo), Tomatoes, Onions, Ginger Garlic Paste, Oil, Cinnamon Stick (Dalchini), Cardamom (Elaichi) Pods/Seeds, Cloves (Laung), Cumin seeds (Jeera), Spinach Leaves (Palak), Coriander (Dhania) Leaves, Mint Leaves (Pudina), Green Chillies, Whole Almonds (Badam), Cinnamon Stick (Dalchini), Cardamom (Elaichi) Pods/Seeds, Black cardamom (Badi Elaichi), Cloves (Laung), Bay leaf (tej patta), Ajwain (Carom seeds), Mace (Javitri), Turmeric powder (Haldi), Red Chilli powder, Coriander Powder (Dhania), Garam masala powder, Salt, Onions, Coriander (Dhania) Leaves, Mint Leaves (Pudina), Milk, Saffron strands, Ghee",https://www.archanaskitchen.com/hyderabad-soy-biryani-recipe-with-vegetables-palak
Soya Chunks Pepper Curry Recipe,"Soy Chunks (Nuggets), Green Bell Pepper (Capsicum), Water, Oil, Garlic, Cumin seeds (Jeera), Curry leaves, Pearl onions (Sambar Onions), Tomato, Green Chillies, Sambar Powder, Red Chilli powder, Coriander Powder (Dhania), Salt",https://www.archanaskitchen.com/soya-chunks-pepper-curry-recipe
माँ की दाल रेसिपी - Maa Ki Dal (Recipe In Hindi),"काली उरद दाल (स्प्लिट), राजमा, टमाटर, अदरक, घी, जीरा, कश्मीरी लाल मिर्च पाउडर, धनिया पाउडर, गरम मसाला पाउडर, नमक",https://www.archanaskitchen.com/maa-ki-dal-recipe-in-hindi
अजवाइन पूरी रेसिपी - Ajwain Puri (Recipe In Hindi),"गेहूं का आटा, अजवाइन, हल्दी पाउडर, नमक, तेल",https://www.archanaskitchen.com/ajwain-puri-recipe-in-hindi
Khichdi Roti रेसिपी - खिचड़ी रोटी (Recipe In Hindi),"खिचड़ी, चावल का आटा, तेल, प्याज, नमक",https://www.archanaskitchen.com/khichdi-roti-recipe-in-hindi
ऑडीया स्टाइल चौला खीरी रेसिपी - Oriya Style Rice Kheer (Recipe In Hindi),"चावल, घी, शक्कर, गुलाब का पानी, केसर, इलाइची पाउडर, काजू, कंडेन्स दूध",https://www.archanaskitchen.com/oriya-style-rice-kheer-recipe-in-hindi
लौकी मूंगफली सूप रेसिपी - Lauki Moongphali Soup (Recipe In Hindi),"लौकी, हरी मिर्च, अदरक, मूंगफली, नमक, राजगिरा का आटा, ओलिव का तेल, पुदीना, काली मिर्च पाउडर, क्रीम",https://www.archanaskitchen.com/lauki-moongphali-soup-recipe-in-hindi
Sitaphal Rabdi Recipe,"Milk, Custard apple (Sitaphal), Whole Almonds (Badam), Pistachios, Cardamom Powder (Elaichi)",https://www.archanaskitchen.com/sitaphal-rabdi-recipe
Bengali Style Chingri Macher Cutlet Recipe (Prawn Cutlet),"Prawns, Onion, Garlic, Red Chilli powder, Garam masala powder, Whole Eggs, Salt, Whole Wheat Bread crumbs, Gram flour (besan), Oil, Onion",https://www.archanaskitchen.com/bengali-style-chingri-macher-cutlet-recipe-prawn-cutlet
नागालैंड स्टाइल काली दालरेसिपी - Nagaland Style Kali Dal (Recipe In Hindi),"काली उरद दाल (स्प्लिट), हरी मिर्च, बेकिंग सोडा, नमक, तेज पत्ता, तेल, सुखी लाल मिर्च, पंच फोरन मसाला, अदरक",https://www.archanaskitchen.com/nagaland-style-kali-dal-recipe-in-hindi
चटपटा आलू रेसिपी - Chatpata Baby Potato (Recipe In Hindi),"छोटे आलू, धनिये के बीज, जीरा, सौंफ, पूरी काली मिर्च, सुखी लाल मिर्च, तेल, अदरक लहसुन का पेस्ट, इमली का पेस्ट, शक्कर, पानी, नमक, हरा धनिया",https://www.archanaskitchen.com/chatpata-baby-potato-recipe-in-hindi
मीठा खिचुडी रेसिपी - Mitha Khichudi (Recipe In Hindi),"चावल, पिली मूंग दाल, लॉन्ग, दालचीनी, तेज पत्ता, इलाइची, शक्कर, हल्दी पाउडर, जायफल पाउडर, नमक, काजू, किशमिश",https://www.archanaskitchen.com/mitha-khchudi
Bengali Style Dimer Chop Recipe,"Potatoes (Aloo), Onions, Ginger, Garlic, Green Chillies, Coriander (Dhania) Leaves, Turmeric powder (Haldi), Cumin seeds (Jeera), Dry Red Chilli, Garam masala powder, Oil, Salt, Whole Eggs, All Purpose Flour (Maida), Whole Wheat Bread crumbs, Whole Eggs, Corn flour, Black pepper powder, Salt",https://www.archanaskitchen.com/bengali-style-dimer-chop-recipe
झंगोरे की खीर रेसिपी - Jhangore Ki Kheer (Recipe In Hindi),"झंगोरा, शक्कर, दूध, बादाम, गुलाब का पानी",https://www.archanaskitchen.com/jhangore-ki-kheer-recipe-in-hindi
हिमाचली चना मद्रा रेसिपी - Himachali Chana Madra (Recipe In Hindi),"काबुली चना या छोला, दही, घी, जीरा, हींग, धनिया पाउडर, हल्दी पाउडर, लाल मिर्च पाउडर, नमक, दाल चीनी, लॉन्ग, इलाइची, पूरी काली मिर्च, किशमिश",https://www.archanaskitchen.com/himachali-chana-madra-recipe-in-hindi
लौकी की खीर - Lauki Ki Kheer (Recipe In Hindi),"लौकी, दूध, शक्कर, इलाइची पाउडर, ड्राई फ्रूट्स, घी",https://www.archanaskitchen.com/lauki-ki-kheer-recipe-in-hindi
ओरीया मीठा डाली रेसिपी - Oriya Mitha Dali (Recipe In Hindi),"चना दाल, मसूर दाल, नमक, हल्दी पाउडर, शक्कर, नारियल, इलाइची, दालचीनी, पूरी काली मिर्च, लॉन्ग, धनिये के बीज, जीरा, सौंफ, मेथी के दाने, घी, जीरा, सौंफ",https://www.archanaskitchen.com/oriya-mitha-dali-recipe-in-hindi
कवाती रेसिपी - Nepali Beans Soup (Recipe In Hindi),"राजमा, हरी मूंग दाल, काला चना, अरहर दाल, सूखे मटर, जीरा, राइ, अजवाइन, सौंफ, धनिया पाउडर, जीरा पाउडर, लाल मिर्च, तेल, नमक, टमाटर, प्याज, लहसुन, अदरक",https://www.archanaskitchen.com/nepali-beans-soup-recipe-in-hindi
सरसों का साग रेसिपी - Sarson Ka Saag (Recipe In Hindi),"सरसों, पालक, बथुआ, अदरक, लहसुन, प्याज, हरी मिर्च, हल्दी पाउडर, दालचीनी पाउडर, जीरा पाउडर, नमक, तेल, पनीर",https://www.archanaskitchen.com/sarson-ka-saag-recipe-in-hindi
बैंगन मसाला रेसिपी - Baingan Masala (Recipe In Hindi),"बैंगन, टमाटर प्यूरी, लहसुन, हल्दी पाउडर, गरम मसाला पाउडर, धनिया पाउडर, नमक, लाल मिर्च पाउडर, तेल, हरा धनिया",https://www.archanaskitchen.com/baingan-masala-recipe-in-hindi
राबोडी की सब्ज़ी रेसिपी - Rabodi Ki Sabzi (Recipe In Hindi),"राबोडी, दही, प्याज, हरी मिर्च, जीरा, लाल मिर्च पाउडर, हल्दी पाउडर, धनिया पाउडर, नमक, तेल, पानी",https://www.archanaskitchen.com/rabodi-ki-sabzi-recipe-in-hindi
Bengali Doi Potol Recipe (Pointed Gourd In Thick Yogurt Based Gravy),"Pointed gourd (Parval), Curd (Dahi / Yogurt), Gram flour (besan), Ginger, Poppy seeds, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Dry Red Chilli, Bay leaf (tej patta), Cumin powder (Jeera), Coriander Powder (Dhania), Turmeric powder (Haldi), Red Chilli powder, Green Chillies, Garam masala powder, Mustard oil, Sugar, Salt",https://www.archanaskitchen.com/bengali-doi-potol-recipe-pointed-gourd-in-thick-yogurt-based-gravy
आलू भरमा दाल ढोकली रेसिपी - Potato Stuffed Dal Dhokli (Recipe In Hindi),"गेहूं का आटा, नमक, तेल, गेहूं का आटा, आलू, लाल मिर्च पाउडर, गरम मसाला पाउडर, हरा धनिया, शक्कर, निम्बू का रस, तुअर दाल, हल्दी पाउडर, मूंगफली, नमक, टमाटर, हरी मिर्च, अदरक, निम्बू का रस, गुड़, तेल, राइ, जीरा, हींग, कढ़ी पत्ता, गोल सुखी लाल मिर्च, दालचीनी, लॉन्ग, तेजपत्ता, हरा धनिया",https://www.archanaskitchen.com/potato-stuffed-dal-dhokli-recipe-2
लोबिया मसाला रेसिपी - Lobia Masala (Recipe In Hindi),"लोबिया, टमाटर प्यूरी, जीरा, अदरक, हरी मिर्च, हल्दी पाउडर, धनिया पाउडर, लाल मिर्च पाउडर, शक्कर, निम्बू का रस, तेल, नमक, हरा धनिया",https://www.archanaskitchen.com/lobia-masala-recipe-in-hindi
Savoury Pancakes Recipe With Spinach & Paneer Filling,"Baby spinach, Paneer (Homemade Cottage Cheese), Cumin seeds (Jeera), Red Chilli powder, Turmeric powder (Haldi), Garam masala powder, Garlic, Green Chillies, Mustard oil, Salt, Gram flour (besan), Green Chillies, Onion, Red Chilli powder, Turmeric powder (Haldi), Garam masala powder, Mustard oil, Salt, Water",https://www.archanaskitchen.com/savoury-pancakes-recipe-with-spinach-paneer-filling
तीखा आलू रोस्ट रेसिपी - Spicy Potato Roast Recipe (Recipe In Hindi),"आलू, हींग, राइ, जीरा, हल्दी पाउडर, लाल मिर्च पाउडर, कढ़ी पत्ता, तेल, नमक",https://www.archanaskitchen.com/spicy-potato-roast-recipe-recipe-in-hindi
आलू परवल की सुखी सब्ज़ी रेसिपी - Potato And Pointed Gourd Sabzi (Recipe In Hindi),"परवल, आलू, मूंगफली, हल्दी पाउडर, लाल मिर्च पाउडर, धनिया पाउडर, हरा धनिया, राइ, नमक, तेल",https://www.archanaskitchen.com/potato-and-pointed-gourd-sabzi-recipe-in-hindi
साउथ इंडियन गाजर पोरियल रेसिपी - Carrot Poriyal (Recipe In Hindi),"गाजर, राइ, सफेद उरद दाल (split), सुखी लाल मिर्च, कढ़ी पत्ता, हल्दी पाउडर, हींग, नारियल, तेल, नमक",https://www.archanaskitchen.com/carrot-poriyal-recipe-in-hindi
साउथ इंडियन चुकंदर पोरियल रेसिपी - Stir Fried Beetroot (Recipe In Hindi),"चकुंदर, राइ, जीरा, सफेद उरद दाल (split), कढ़ी पत्ता, हींग, हल्दी पाउडर, नारियल, तेल, नमक, छोटे प्याज, हरी मिर्च",https://www.archanaskitchen.com/stir-fried-beetroot-recipe-in-hindi
Bengali Langcha Recipe With Mawa,"Milk, Sooji (Semolina/ Rava), Milk Powder, All Purpose Flour (Maida), Baking soda, Caster Sugar, Sugar, Water, Cardamom Powder (Elaichi), Pistachios, Ghee",https://www.archanaskitchen.com/bengali-langcha-recipe-with-mawa
मेथी तुरई की सब्ज़ी रेसिपी - Methi Turai Ki Sabzi (Recipe In Hindi),"तुरई, मेथी, प्याज, जीरा, सुखी लाल मिर्च, लहसुन, हरी मिर्च, धनिया पाउडर, हल्दी पाउडर, निम्बू का रस, गरम मसाला पाउडर, तेल",https://www.archanaskitchen.com/methi-turai-ki-sabzi-recipe-in-hindi
मूंग दाल सुखी सब्ज़ी रेसिपी - Moong Dal Sookhi Sabzi (Recipe In Hindi),"पिली मूंग दाल, लाल मिर्च पाउडर, हल्दी पाउडर, गरम मसाला पाउडर, नमक, तेल, हरी मिर्च, निम्बू का रस, हरा धनिया",https://www.archanaskitchen.com/moong-dal-sookhi-sabzi-recipe-in-hindi
अचारी बैंगन भरता रेसिपी - Achari Baingan Bharta (Recipe In Hindi),"बैंगन, टमाटर, प्याज, लहसुन, हरी मिर्च, अदरक, हल्दी पाउडर, हरा धनिया, धनिया पाउडर, लाल मिर्च पाउडर, अचार, अचारी मसाला, तेल, हींग, नमक, राइ, जीरा, सौंफ, कलोंजी के बीज, मेथी के दाने, अजवाइन, सुखी लाल मिर्च, अमचूर पाउडर",https://www.archanaskitchen.com/achari-baingan-bharta-recipe-in-hindi
Mushroom Empanadas Recipe,"All Purpose Flour (Maida), Butter (Unsalted), Salt, Chilled water, Oil, Onion, Carrot (Gajjar), Button mushrooms, Garlic, Green Bell Pepper (Capsicum), Parsley leaves, Basil leaves, Soy sauce, White pepper powder, Salt, Milk",https://www.archanaskitchen.com/mushroom-empanadas-recipe
Sandesh Panna Cotta Recipe,"Paneer (Homemade Cottage Cheese), Milk Powder, Caster Sugar, Milk, Heavy whipping cream, Saffron strands, Gelatin, Pistachios",https://www.archanaskitchen.com/sandesh-panna-cotta-recipe
